code,display,system
412070003,Vanilla,http://snomed.info/sct
412071004,Wheat,http://snomed.info/sct
412126005,Product containing human chorionic gonadotropin,http://snomed.info/sct
412145001,Hair dye,http://snomed.info/sct
412153009,Rabbit dander,http://snomed.info/sct
412156001,Silk,http://snomed.info/sct
412160003,Suture allergen,http://snomed.info/sct
412161004,Wool,http://snomed.info/sct
412228003,Ioxaglate meglumine,http://snomed.info/sct
412248005,Methylprednisolone sodium succinate,http://snomed.info/sct
412324003,Typhoid VI polysaccharide vaccine,http://snomed.info/sct
412357001,Corn,http://snomed.info/sct
412373007,Diphtheria + pertussis + tetanus + Haemophilus influenzae type b vaccine,http://snomed.info/sct
412403009,Hepatitis B virus recombinant vaccine,http://snomed.info/sct
412530002,Varicella virus live vaccine,http://snomed.info/sct
414002009,Diphtheria + tetanus + inactivated poliovirus vaccine,http://snomed.info/sct
414003004,Diphtheria + tetanus + pertussis + inactivated poliovirus vaccine,http://snomed.info/sct
414004005,Diphtheria + tetanus + pertussis + poliomyelitis + haemophilus influenzae b vaccine,http://snomed.info/sct
414005006,Diphtheria + tetanus + pertussis + poliomyelitis vaccine,http://snomed.info/sct
414006007,Diphtheria + tetanus + poliomyelitis vaccine,http://snomed.info/sct
414010005,Substance with direct thrombin inhibitor mechanism of action,http://snomed.info/sct
414307008,Product containing gadobenate dimeglumine,http://snomed.info/sct
414428000,Product containing hydromorphone,http://snomed.info/sct
415151000,Product containing potassium channel blocker,http://snomed.info/sct
415704007,Technetium (99m-Tc) depreotide,http://snomed.info/sct
416688007,Product containing meglumine diatrizoate and sodium diatrizoate,http://snomed.info/sct
417324009,Vascular endothelial growth factor,http://snomed.info/sct
417696007,Medical air,http://snomed.info/sct
418268006,Product containing attenuated Bacillus Calmette Guerin,http://snomed.info/sct
418326009,Human fibrinogen,http://snomed.info/sct
418504009,Oats,http://snomed.info/sct
418707004,Inactivated Influenza surface antigen virosome vaccine prefilled syringe,http://snomed.info/sct
418760000,Respiratory stimulant,http://snomed.info/sct
419420009,Watermelon,http://snomed.info/sct
419442005,Ethanol,http://snomed.info/sct
419550004,Measles + mumps + rubella + varicella vaccine,http://snomed.info/sct
419562000,Inactivated Influenza surface antigen virosome vaccine,http://snomed.info/sct
419604006,Weed pollen,http://snomed.info/sct
419771007,Measles/mumps/rubella/varicella vaccine powder and solvent for injection solution vial,http://snomed.info/sct
420261000,Meningococcal groups A+C+W135+Y vaccine,http://snomed.info/sct
420303002,Interferon gamma,http://snomed.info/sct
420538001,Tuberculosis vaccine,http://snomed.info/sct
421148003,Substance with acetylcholine receptor agonist mechanism of action,http://snomed.info/sct
421245007,Diphtheria + pertussis + tetanus vaccine,http://snomed.info/sct
421281005,Meningococcal A+C vaccine,http://snomed.info/sct
421776000,Product containing perhexiline,http://snomed.info/sct
421921003,Cannabinoid,http://snomed.info/sct
422069000,Meningococcal group C vaccine,http://snomed.info/sct
422540000,Product containing oxygen (15-O) butanol,http://snomed.info/sct
422598008,Product containing fluoromisonidazole (18-F),http://snomed.info/sct
422763008,Product containing fluoromethane (18-F),http://snomed.info/sct
422789008,Product containing copper (62-Cu) pyruvaldehyde-bis N-(4)-methyl-thiosemicarbazone,http://snomed.info/sct
422855001,Product containing copper (64-Cu) diacetyl-bis N-(4)-methylthiosemicarbazone,http://snomed.info/sct
422975006,Product containing flumazenil (18-F),http://snomed.info/sct
422980002,Product containing sodium iodide (124-I),http://snomed.info/sct
423249007,Iodine (124-I) labeled monoclonal antibody,http://snomed.info/sct
423498000,Product containing ethylenediamine tetra-acetate gallium-68,http://snomed.info/sct
423531006,Meningococcus vaccine,http://snomed.info/sct
423543007,Product containing flumazenil C-11,http://snomed.info/sct
423546004,Product containing fluorobenzothiazole (18-F),http://snomed.info/sct
423912009,Haemophilus influenzae type b + Meningococcal group C vaccine,http://snomed.info/sct
424118002,Technetium (99m-Tc) tetrofosmin,http://snomed.info/sct
424299003,Technetium (99m-Tc) sestamibi,http://snomed.info/sct
424318009,Technetium (99m-Tc) teboroxime,http://snomed.info/sct
424519000,Human papillomavirus vaccine,http://snomed.info/sct
424570009,Product containing indium (111-In) oxine,http://snomed.info/sct
424708001,Product containing fluorethyltyrosine (18-F),http://snomed.info/sct
424789007,Product containing mespiperone C-11,http://snomed.info/sct
425236000,Product containing fluorouracil (18-F),http://snomed.info/sct
425555004,Haemophilus influenzae Type b + tetanus vaccine,http://snomed.info/sct
425638005,Recombinant hepatitis B virus surface antigen 10micrograms/diphtheria toxoid 30 iu/tetanus toxoid 40 iu/acellular pertussis 25micrograms injection solution 0.5mL prefilled syringe,http://snomed.info/sct
426081003,Diphtheria + tetanus + pertussis + recombinant hepatitis B virus vaccine,http://snomed.info/sct
426361005,Diphtheria toxoid 30 iu/tetanus toxoid 40 iu/acellular pertussis 25micrograms/recombinant hepatitis B virus surface antigen 10micrograms/inactivated poliomyelitis injection solution 0.5mL prefilled syringe,http://snomed.info/sct
426722004,Iodinated contrast media,http://snomed.info/sct
426842004,Diphtheria + tetanus + pertussis + poliomyelitis + recombinant hepatitis B virus + recombinant haemophilus influenzae type B vaccine,http://snomed.info/sct
426971004,Haemophilus influenzae Type b + recombinant hepatitis B virus vaccine,http://snomed.info/sct
427036009,Influenza virus H5N1 vaccine,http://snomed.info/sct
427048007,Haemophilus influenzae type b 10micrograms/diphtheria toxoid 30 iu/tetanus toxoid 40 iu/pertussis 25micrograms/recombinant hepatitis B virus surface antigen 10micrograms/inactivated poliomyelitis injection solution 0.5mL prefilled syringe,http://snomed.info/sct
427077008,Influenza virus H5N1 vaccine injection solution 5mL multi-dose vial,http://snomed.info/sct
427514003,Haemophilus influenzae type b 7.5micrograms/recombinant hepatitis B virus surface antigen 5micrograms injection solution 0.5mL vial,http://snomed.info/sct
427533008,Q fever vaccine,http://snomed.info/sct
427542001,Diphtheria + tetanus + pertussis + poliomyelitis + recombinant hepatitis B virus vaccine,http://snomed.info/sct
427682002,Diphtheria toxoid 30 iu/tetanus toxoid 40 iu/acellular pertussis toxoid 25micrograms injection solution 0.5mL prefilled syringe,http://snomed.info/sct
427806004,Diphtheria + tetanus + haemophilus influenzae type b vaccine,http://snomed.info/sct
427811002,Polymethyl methacrylate,http://snomed.info/sct
428197003,No known insect allergy,http://snomed.info/sct
428214002,Diphtheria vaccine,http://snomed.info/sct
428601009,Paratyphoid vaccine,http://snomed.info/sct
428607008,No known environmental allergy,http://snomed.info/sct
428688001,Live smallpox vaccine powder 3mL vial + diluent,http://snomed.info/sct
429625007,No known food allergy,http://snomed.info/sct
430410002,Product containing Influenza virus vaccine in nasal dose form,http://snomed.info/sct
431510009,Formalin,http://snomed.info/sct
432062000,Product containing adenosine A2 receptor agonist,http://snomed.info/sct
434162003,Neutral buffered formalin,http://snomed.info/sct
439624003,Product containing clevidipine,http://snomed.info/sct
440075005,Live measles + rubella vaccine injection dose form,http://snomed.info/sct
442560004,Live adenovirus type 4 vaccine oral dosage form,http://snomed.info/sct
442561000,Live adenovirus type 7 vaccine oral dosage form,http://snomed.info/sct
443161002,Influenza A virus subtype H1N1 monovalent vaccine 0.5mL injection solution,http://snomed.info/sct
443310000,Product containing dronedarone,http://snomed.info/sct
443312008,Product containing prasugrel,http://snomed.info/sct
443651005,Influenza A virus subtype H1N1 vaccine,http://snomed.info/sct
446534003,Technetium (99m-Tc) galactosyl human serum albumin diethylenetriamine pentaacetic acid,http://snomed.info/sct
446536001,Technetium (99m-Tc) tiatide,http://snomed.info/sct
447125008,Technetium (99m-Tc) labeled carbon,http://snomed.info/sct
447126009,Technetium (99m-Tc) N-pyridoxyl-5-methyltryptophan,http://snomed.info/sct
447128005,Technetium (99m-Tc) stannous colloid,http://snomed.info/sct
447134003,Iodofiltic acid (123-I),http://snomed.info/sct
448897007,Inactivated Influenza split virion subtype H1N1v-like strain adjuvant vaccine,http://snomed.info/sct
448964007,Pneumococcal 13-valent conjugate vaccine,http://snomed.info/sct
449019003,Acellular pertussis vaccine,http://snomed.info/sct
449240007,Diphtheria + acellular pertussis adsorbed + inactivated polio + tetanus toxoids vaccine,http://snomed.info/sct
451022006,Inactivated Influenza split virion subtype H1N1v-like strain unadjuvanted vaccine,http://snomed.info/sct
698026000,Haemophilus influenzae b (Ross strain) capsular polysaccharide Meningococcal Protein Conjugate Vaccine/Hepatitis B Surface Antigen Vaccine,http://snomed.info/sct
700094005,Milk intolerance,http://snomed.info/sct
703842006,Amfetamine,http://snomed.info/sct
710179004,Lupine seed,http://snomed.info/sct
710183004,Rabbit - meat,http://snomed.info/sct
710943006,Cockroach protein,http://snomed.info/sct
716184000,No known latex allergy,http://snomed.info/sct
716186003,No known allergy ,http://snomed.info/sct
716220001,No known animal allergy,http://snomed.info/sct
726759005,Cuttlefish,http://snomed.info/sct
726764009,Broad bean,http://snomed.info/sct
734881000,Tomato,http://snomed.info/sct
735006003,Squid,http://snomed.info/sct
735029006,Shellfish,http://snomed.info/sct
735030001,Garlic,http://snomed.info/sct
735045008,Mushroom,http://snomed.info/sct
735046009,Nutmeg,http://snomed.info/sct
735047000,Onion,http://snomed.info/sct
735049002,Peach,http://snomed.info/sct
735053000,Potato,http://snomed.info/sct
735211005,Coconut,http://snomed.info/sct
735215001,Apple,http://snomed.info/sct
735245003,Cod,http://snomed.info/sct
735248001,Cherry,http://snomed.info/sct
735341005,Fish oil,http://snomed.info/sct
735971005,Fish,http://snomed.info/sct
735977009,Marine crustacean,http://snomed.info/sct
735979007,Octopus,http://snomed.info/sct
736031006,Oyster,http://snomed.info/sct
736159005,Crab,http://snomed.info/sct
736162008,Lobster,http://snomed.info/sct
762952008,Peanut,http://snomed.info/sct
764166003,Carbol-fuchsin,http://snomed.info/sct
764170006,Fibrinolysin,http://snomed.info/sct
764821009,Technetium (99m-Tc) pyrophosphate,http://snomed.info/sct
766203003,Haemophilus b polysaccharide 10micrograms/tetanus toxoid 30micrograms powder for conventional release solution for injection vial,http://snomed.info/sct
766567004,Rotavirus live vaccine powder for conventional release oral suspension 1mL,http://snomed.info/sct
767235005,Gadolinium compound,http://snomed.info/sct
767406000,Sulfite and sulfite derivative,http://snomed.info/sct
771538003,Product containing technetium (99m-Tc) tetrofosmin in parenteral dose form,http://snomed.info/sct
771606000,Product containing technetium (99m-Tc) sestamibi in parenteral dose form,http://snomed.info/sct
771928002,Product containing atropine in ocular dose form,http://snomed.info/sct
772245002,Wool alcohol,http://snomed.info/sct
776025002,Product containing only follitropin alfa and lutropin alfa,http://snomed.info/sct
776210008,Product containing only human menopausal gonadotropin,http://snomed.info/sct
777553004,Product containing only sodium chloride,http://snomed.info/sct
784484001,Product containing precisely follitropin alfa 300 unit/1 milliliter conventional release solution for injection,http://snomed.info/sct
784487008,Product containing precisely follitropin alfa 75 unit/1 vial powder for conventional release solution for injection,http://snomed.info/sct
4.42461E+14,Hickory nut,http://snomed.info/sct
A01A,STOMATOLOGICAL PREPARATIONS,https://www.whocc.no/atc_ddd_index/
A01AA,Caries prophylactic agents,https://www.whocc.no/atc_ddd_index/
A01AB,Antiinfectives and antiseptics for local oral treatment,https://www.whocc.no/atc_ddd_index/
A01AC,Corticosteroids for local oral treatment,https://www.whocc.no/atc_ddd_index/
A01AD,Other agents for local oral treatment,https://www.whocc.no/atc_ddd_index/
A02A,ANTACIDS,https://www.whocc.no/atc_ddd_index/
A02AA,Magnesium compounds,https://www.whocc.no/atc_ddd_index/
A02AB,Aluminium compounds,https://www.whocc.no/atc_ddd_index/
A02AC,Calcium compounds,https://www.whocc.no/atc_ddd_index/
A02AD,"Combinations and complexes of aluminium, calcium and magnesium compounds",https://www.whocc.no/atc_ddd_index/
A02AF,Antacids with antiflatulents,https://www.whocc.no/atc_ddd_index/
A02AG,Antacids with antispasmodics,https://www.whocc.no/atc_ddd_index/
A02AH,Antacids with sodium bicarbonate,https://www.whocc.no/atc_ddd_index/
A02AX,"Antacids, other combinations",https://www.whocc.no/atc_ddd_index/
A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),https://www.whocc.no/atc_ddd_index/
A02BA,H2-receptor antagonists,https://www.whocc.no/atc_ddd_index/
A02BB,Prostaglandins,https://www.whocc.no/atc_ddd_index/
A02BC,Proton pump inhibitors,https://www.whocc.no/atc_ddd_index/
A02BD,Combinations for eradication of Helicobacter pylori,https://www.whocc.no/atc_ddd_index/
A02BX,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),https://www.whocc.no/atc_ddd_index/
A02D,Antiflatulents,https://www.whocc.no/atc_ddd_index/
A02DA,Antiflatulents,https://www.whocc.no/atc_ddd_index/
A02E,Antiregurgitants,https://www.whocc.no/atc_ddd_index/
A02EA,Antiregurgitants,https://www.whocc.no/atc_ddd_index/
A02X,OTHER DRUGS FOR ACID RELATED DISORDERS,https://www.whocc.no/atc_ddd_index/
A03A,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,https://www.whocc.no/atc_ddd_index/
A03AA,"Synthetic anticholinergics, esters with tertiary amino group",https://www.whocc.no/atc_ddd_index/
A03AB,"Synthetic anticholinergics, quaternary ammonium compounds",https://www.whocc.no/atc_ddd_index/
A03AC,"Synthetic antispasmodics, amides with tertiary amines",https://www.whocc.no/atc_ddd_index/
